X,Y,STATE,NAME,LAT,LON,Start_Partial,Start_Total,End_Total,End_Partial,Midpoint_Totality,ObjectId,TestTime
-92.236928,36.45189,AR,Gamaliel,36.45189,-92.236928,2024/02/18 17:36:40+00,2024/02/18 18:53:34+00,2024/02/18 18:56:43+00,2024/02/18 20:13:00+00,2024/02/18 18:55:08+00,424,12:36:40
-91.779184,35.142496,AR,Garner,35.142496,-91.779184,2024/02/18 17:35:10+00,2024/02/18 18:52:50+00,2024/02/18 18:55:32+00,2024/02/18 20:12:30+00,2024/02/18 18:54:11+00,425,12:35:10
-92.48683,36.284949,AR,Gassville,36.284949,-92.48683,2024/02/18 17:36:00+00,2024/02/18 18:52:58+00,2024/02/18 18:56:06+00,2024/02/18 20:12:30+00,2024/02/18 18:54:32+00,426,12:36:00
-93.882415,33.377487,AR,Genoa,33.377487,-93.882415,2024/02/18 17:29:00+00,2024/02/18 18:47:49+00,2024/02/18 18:48:34+00,2024/02/18 20:07:50+00,2024/02/18 18:48:12+00,427,12:29:00
-91.453923,35.126678,AR,Georgetown,35.126678,-91.453923,2024/02/18 17:35:40+00,2024/02/18 18:54:23+00,2024/02/18 18:54:37+00,2024/02/18 20:13:00+00,2024/02/18 18:54:30+00,428,12:35:40
-92.240817,34.902228,AR,Gibson,34.902228,-92.240817,2024/02/18 17:34:10+00,2024/02/18 18:51:38+00,2024/02/18 18:54:38+00,2024/02/18 20:11:40+00,2024/02/18 18:53:08+00,429,12:34:10
-92.716181,35.990981,AR,Gilbert,35.990981,-92.716181,2024/02/18 17:35:10+00,2024/02/18 18:52:02+00,2024/02/18 18:55:32+00,2024/02/18 20:12:00+00,2024/02/18 18:53:47+00,430,12:35:10
-94.312977,34.168628,AR,Gillham,34.168628,-94.312977,2024/02/18 17:29:40+00,2024/02/18 18:46:36+00,2024/02/18 18:50:56+00,2024/02/18 20:07:50+00,2024/02/18 18:48:46+00,431,12:29:40
-93.527255,34.328314,AR,Glenwood,34.328314,-93.527255,2024/02/18 17:31:10+00,2024/02/18 18:48:15+00,2024/02/18 18:52:16+00,2024/02/18 20:09:20+00,2024/02/18 18:50:16+00,432,12:31:10
-94.321995,34.240165,AR,Grannis,34.240165,-94.321995,2024/02/18 17:29:50+00,2024/02/18 18:46:42+00,2024/02/18 18:51:02+00,2024/02/18 20:08:00+00,2024/02/18 18:48:52+00,433,12:29:50
-92.383568,35.228843,AR,Greenbrier,35.228843,-92.383568,2024/02/18 17:34:30+00,2024/02/18 18:51:17+00,2024/02/18 18:55:21+00,2024/02/18 20:11:50+00,2024/02/18 18:53:19+00,434,12:34:30
-90.222124,36.340577,AR,Greenway,36.340577,-90.222124,2024/02/18 17:39:30+00,2024/02/18 18:56:36+00,2024/02/18 18:59:47+00,2024/02/18 20:15:40+00,2024/02/18 18:58:12+00,435,12:39:30
-94.276391,35.226857,AR,Greenwood,35.226857,-94.276391,2024/02/18 17:31:40+00,2024/02/18 18:49:15+00,2024/02/18 18:51:24+00,2024/02/18 20:09:00+00,2024/02/18 18:50:20+00,436,12:31:40
-92.165959,35.574966,AR,Greers Ferry,35.574966,-92.165959,2024/02/18 17:35:20+00,2024/02/18 18:52:02+00,2024/02/18 18:56:14+00,2024/02/18 20:12:20+00,2024/02/18 18:54:08+00,437,12:35:20
-91.64497,35.123053,AR,Griffithville,35.123053,-91.64497,2024/02/18 17:35:30+00,2024/02/18 18:53:19+00,2024/02/18 18:55:23+00,2024/02/18 20:12:50+00,2024/02/18 18:54:21+00,438,12:35:30
-91.075464,35.653999,AR,Grubbs,35.653999,-91.075464,2024/02/18 17:37:10+00,2024/02/18 18:54:35+00,2024/02/18 18:57:22+00,2024/02/18 20:14:00+00,2024/02/18 18:55:58+00,439,12:37:10
-91.938927,35.926834,AR,Guion,35.926834,-91.938927,2024/02/18 17:36:20+00,2024/02/18 18:52:50+00,2024/02/18 18:57:05+00,2024/02/18 20:13:00+00,2024/02/18 18:54:58+00,440,12:36:20
-93.095709,34.063937,AR,Gum Springs,34.063937,-93.095709,2024/02/18 17:31:20+00,2024/02/18 18:49:33+00,2024/02/18 18:51:33+00,2024/02/18 20:09:40+00,2024/02/18 18:50:33+00,441,12:31:20
-93.15391,33.916032,AR,Gurdon,33.916032,-93.15391,2024/02/18 17:31:00+00,2024/02/18 18:49:53+00,2024/02/18 18:50:25+00,2024/02/18 20:09:30+00,2024/02/18 18:50:09+00,442,12:31:00
-92.336661,35.327322,AR,Guy,35.327322,-92.336661,2024/02/18 17:34:40+00,2024/02/18 18:51:27+00,2024/02/18 18:55:35+00,2024/02/18 20:11:50+00,2024/02/18 18:53:31+00,443,12:34:40
-94.410341,35.188027,AR,Hackett,35.188027,-94.410341,2024/02/18 17:31:20+00,2024/02/18 18:49:14+00,2024/02/18 18:50:47+00,2024/02/18 20:08:40+00,2024/02/18 18:50:00+00,444,12:31:20
-93.332135,35.515017,AR,Hagarville,35.515017,-93.332135,2024/02/18 17:33:30+00,2024/02/18 18:50:22+00,2024/02/18 18:53:59+00,2024/02/18 20:10:40+00,2024/02/18 18:52:10+00,445,12:33:30
-91.481503,36.319645,AR,Hardy,36.319645,-91.481503,2024/02/18 17:37:40+00,2024/02/18 18:54:04+00,2024/02/18 18:58:17+00,2024/02/18 20:14:00+00,2024/02/18 18:56:10+00,446,12:37:40
-93.11765,36.242592,AR,Harrison,36.242592,-93.11765,2024/02/18 17:35:10+00,2024/02/18 18:53:20+00,2024/02/18 18:54:00+00,2024/02/18 20:11:30+00,2024/02/18 18:53:40+00,447,12:35:10
-94.379406,35.023433,AR,Hartford,35.023433,-94.379406,2024/02/18 17:31:10+00,2024/02/18 18:48:27+00,2024/02/18 18:51:18+00,2024/02/18 20:08:40+00,2024/02/18 18:49:52+00,448,12:31:10
-93.628245,35.43525,AR,Hartman,35.43525,-93.628245,2024/02/18 17:33:00+00,2024/02/18 18:49:58+00,2024/02/18 18:53:15+00,2024/02/18 20:10:10+00,2024/02/18 18:51:36+00,449,12:33:00
-92.641861,34.509238,AR,Haskell,34.509238,-92.641861,2024/02/18 17:32:50+00,2024/02/18 18:50:37+00,2024/02/18 18:53:15+00,2024/02/18 20:10:40+00,2024/02/18 18:51:56+00,450,12:32:50
-94.37991,34.484507,AR,Hatfield,34.484507,-94.37991,2024/02/18 17:30:10+00,2024/02/18 18:47:04+00,2024/02/18 18:51:08+00,2024/02/18 20:08:10+00,2024/02/18 18:49:06+00,451,12:30:10
-92.775351,35.295226,AR,Hattieville,35.295226,-92.775351,2024/02/18 17:34:00+00,2024/02/18 18:50:40+00,2024/02/18 18:54:57+00,2024/02/18 20:11:20+00,2024/02/18 18:52:48+00,452,12:34:00
-93.526022,35.109809,AR,Havana,35.109809,-93.526022,2024/02/18 17:32:30+00,2024/02/18 18:49:18+00,2024/02/18 18:53:22+00,2024/02/18 20:10:00+00,2024/02/18 18:51:20+00,453,12:32:30
-92.029339,35.499554,AR,Heber Springs,35.499554,-92.029339,2024/02/18 17:35:20+00,2024/02/18 18:52:12+00,2024/02/18 18:56:17+00,2024/02/18 20:12:30+00,2024/02/18 18:54:14+00,454,12:35:20
-92.97913,35.462913,AR,Hector,35.462913,-92.97913,2024/02/18 17:34:00+00,2024/02/18 18:50:38+00,2024/02/18 18:54:44+00,2024/02/18 20:11:10+00,2024/02/18 18:52:41+00,455,12:34:00
-92.218918,36.377214,AR,Henderson,36.377214,-92.218918,2024/02/18 17:36:40+00,2024/02/18 18:53:23+00,2024/02/18 18:56:46+00,2024/02/18 20:13:00+00,2024/02/18 18:55:04+00,456,12:36:40
-92.20518,35.566406,AR,Higden,35.566406,-92.20518,2024/02/18 17:35:20+00,2024/02/18 18:51:57+00,2024/02/18 18:56:10+00,2024/02/18 20:12:20+00,2024/02/18 18:54:04+00,457,12:35:20
-91.715175,35.196813,AR,Higginson,35.196813,-91.715175,2024/02/18 17:35:20+00,2024/02/18 18:52:59+00,2024/02/18 18:55:44+00,2024/02/18 20:12:40+00,2024/02/18 18:54:22+00,458,12:35:20
-91.519824,36.26943,AR,Highland,36.26943,-91.519824,2024/02/18 17:37:30+00,2024/02/18 18:53:56+00,2024/02/18 18:58:10+00,2024/02/18 20:13:50+00,2024/02/18 18:56:03+00,459,12:37:30
-92.277049,35.166012,AR,Holland,35.166012,-92.277049,2024/02/18 17:34:30+00,2024/02/18 18:51:29+00,2024/02/18 18:55:21+00,2024/02/18 20:12:00+00,2024/02/18 18:53:25+00,460,12:34:30
-93.588885,33.668164,AR,Hope,33.668164,-93.588885,2024/02/18 17:30:00+00,2024/02/18 18:48:18+00,2024/02/18 18:50:03+00,2024/02/18 20:08:30+00,2024/02/18 18:49:10+00,461,12:30:00
-94.356201,33.942739,AR,Horatio,33.942739,-94.356201,2024/02/18 17:29:10+00,2024/02/18 18:46:14+00,2024/02/18 18:50:29+00,2024/02/18 20:07:40+00,2024/02/18 18:48:22+00,462,12:29:10
-91.738324,36.218726,AR,Horseshoe Bend,36.218726,-91.738324,2024/02/18 17:37:10+00,2024/02/18 18:53:33+00,2024/02/18 18:57:43+00,2024/02/18 20:13:30+00,2024/02/18 18:55:38+00,463,12:37:10
-93.050254,34.489442,AR,Hot Springs,34.489442,-93.050254,2024/02/18 17:32:10+00,2024/02/18 18:49:29+00,2024/02/18 18:53:05+00,2024/02/18 20:10:10+00,2024/02/18 18:51:17+00,464,12:32:10
-92.968643,34.658069,AR,Hot Springs Village,34.658069,-92.968643,2024/02/18 17:32:30+00,2024/02/18 18:49:42+00,2024/02/18 18:53:33+00,2024/02/18 20:10:20+00,2024/02/18 18:51:38+00,465,12:32:30
-92.694525,35.034879,AR,Houston,35.034879,-92.694525,2024/02/18 17:33:40+00,2024/02/18 18:50:30+00,2024/02/18 18:54:37+00,2024/02/18 20:11:10+00,2024/02/18 18:52:34+00,466,12:33:40
-90.973588,36.036041,AR,Hoxie,36.036041,-90.973588,2024/02/18 17:38:00+00,2024/02/18 18:54:44+00,2024/02/18 18:58:30+00,2024/02/18 20:14:30+00,2024/02/18 18:56:37+00,467,12:38:00
-94.266319,35.08171,AR,Huntington,35.08171,-94.266319,2024/02/18 17:31:20+00,2024/02/18 18:48:40+00,2024/02/18 18:51:36+00,2024/02/18 20:08:50+00,2024/02/18 18:50:08+00,468,12:31:20
-91.177386,36.199696,AR,Imboden,36.199696,-91.177386,2024/02/18 17:37:50+00,2024/02/18 18:54:25+00,2024/02/18 18:58:33+00,2024/02/18 20:14:20+00,2024/02/18 18:56:29+00,469,12:37:50
-91.307914,35.642177,AR,Jacksonport,35.642177,-91.307914,2024/02/18 17:36:50+00,2024/02/18 18:53:57+00,2024/02/18 18:57:15+00,2024/02/18 20:13:40+00,2024/02/18 18:55:36+00,470,12:36:50
-92.13059,34.880512,AR,Jacksonville,34.880512,-92.13059,2024/02/18 17:34:10+00,2024/02/18 18:51:57+00,2024/02/18 18:54:35+00,2024/02/18 20:11:50+00,2024/02/18 18:53:16+00,471,12:34:10
-93.1875,36.012102,AR,Jasper,36.012102,-93.1875,2024/02/18 17:34:40+00,2024/02/18 18:52:01+00,2024/02/18 18:54:11+00,2024/02/18 20:11:20+00,2024/02/18 18:53:06+00,472,12:34:40
-92.823013,35.40757,AR,Jerusalem,35.40757,-92.823013,2024/02/18 17:34:00+00,2024/02/18 18:50:45+00,2024/02/18 18:55:00+00,2024/02/18 20:11:20+00,2024/02/18 18:52:52+00,473,12:34:00
-90.679033,35.819755,AR,Jonesboro,35.819755,-90.679033,2024/02/18 17:38:00+00,2024/02/18 18:55:39+00,2024/02/18 18:57:56+00,2024/02/18 20:14:40+00,2024/02/18 18:56:48+00,474,12:38:00
-92.901539,34.444947,AR,Jones Mills,34.444947,-92.901539,2024/02/18 17:32:20+00,2024/02/18 18:49:53+00,2024/02/18 18:52:59+00,2024/02/18 20:10:20+00,2024/02/18 18:51:26+00,475,12:32:20
-91.641614,35.276431,AR,Judsonia,35.276431,-91.641614,2024/02/18 17:35:40+00,2024/02/18 18:53:10+00,2024/02/18 18:56:00+00,2024/02/18 20:12:50+00,2024/02/18 18:54:35+00,476,12:35:40
-91.671256,35.2352,AR,Kensett,35.2352,-91.671256,2024/02/18 17:35:30+00,2024/02/18 18:53:06+00,2024/02/18 18:55:52+00,2024/02/18 20:12:50+00,2024/02/18 18:54:29+00,477,12:35:30
-93.654873,34.254291,AR,Kirby,34.254291,-93.654873,2024/02/18 17:30:50+00,2024/02/18 18:47:55+00,2024/02/18 18:51:58+00,2024/02/18 20:09:00+00,2024/02/18 18:49:56+00,478,12:30:50
-90.602266,36.319986,AR,Knobel,36.319986,-90.602266,2024/02/18 17:39:00+00,2024/02/18 18:55:38+00,2024/02/18 18:59:27+00,2024/02/18 20:15:10+00,2024/02/18 18:57:32+00,479,12:39:00
-93.361839,35.377537,AR,Knoxville,35.377537,-93.361839,2024/02/18 17:33:20+00,2024/02/18 18:50:02+00,2024/02/18 18:53:52+00,2024/02/18 20:10:30+00,2024/02/18 18:51:57+00,480,12:33:20
-90.504292,36.209178,AR,Lafe,36.209178,-90.504292,2024/02/18 17:38:50+00,2024/02/18 18:55:54+00,2024/02/18 18:59:17+00,2024/02/18 20:15:20+00,2024/02/18 18:57:36+00,481,12:38:50
-90.453905,35.81937,AR,Lake City,35.81937,-90.453905,2024/02/18 17:38:20+00,2024/02/18 18:56:47+00,2024/02/18 18:57:13+00,2024/02/18 20:15:00+00,2024/02/18 18:57:00+00,482,12:38:20
-93.076352,34.429621,AR,Lake Hamilton,34.429621,-93.076352,2024/02/18 17:32:00+00,2024/02/18 18:49:24+00,2024/02/18 18:52:53+00,2024/02/18 20:10:00+00,2024/02/18 18:51:08+00,483,12:32:00
-92.538735,36.373907,AR,Lakeview,36.373907,-92.538735,2024/02/18 17:36:10+00,2024/02/18 18:53:15+00,2024/02/18 18:55:55+00,2024/02/18 20:12:30+00,2024/02/18 18:54:35+00,484,12:36:10
-93.394675,35.444425,AR,Lamar,35.444425,-93.394675,2024/02/18 17:33:20+00,2024/02/18 18:50:09+00,2024/02/18 18:53:49+00,2024/02/18 20:10:30+00,2024/02/18 18:51:59+00,485,12:33:20
-92.316045,34.610352,AR,Landmark,34.610352,-92.316045,2024/02/18 17:33:30+00,2024/02/18 18:51:42+00,2024/02/18 18:53:27+00,2024/02/18 20:11:20+00,2024/02/18 18:52:34+00,486,12:33:30
-94.182885,35.330199,AR,Lavaca,35.330199,-94.182885,2024/02/18 17:31:50+00,2024/02/18 18:49:39+00,2024/02/18 18:51:32+00,2024/02/18 20:09:10+00,2024/02/18 18:50:36+00,487,12:31:50
-90.254955,35.911468,AR,Leachville,35.911468,-90.254955,2024/02/18 17:38:50+00,2024/02/18 18:57:40+00,2024/02/18 18:57:50+00,2024/02/18 20:15:20+00,2024/02/18 18:57:45+00,488,12:38:50
-92.555961,35.829508,AR,Leslie,35.829508,-92.555961,2024/02/18 17:35:10+00,2024/02/18 18:51:51+00,2024/02/18 18:55:50+00,2024/02/18 20:12:00+00,2024/02/18 18:53:50+00,489,12:35:10
-91.829547,35.363502,AR,Letona,35.363502,-91.829547,2024/02/18 17:35:30+00,2024/02/18 18:52:38+00,2024/02/18 18:56:13+00,2024/02/18 20:12:40+00,2024/02/18 18:54:26+00,490,12:35:30
-92.358556,34.725393,AR,Little Rock,34.725393,-92.358556,2024/02/18 17:33:40+00,2024/02/18 18:51:21+00,2024/02/18 18:54:02+00,2024/02/18 20:11:20+00,2024/02/18 18:52:42+00,491,12:33:40
-94.179584,33.972871,AR,Lockesburg,33.972871,-94.179584,2024/02/18 17:29:30+00,2024/02/18 18:46:36+00,2024/02/18 18:50:47+00,2024/02/18 20:08:00+00,2024/02/18 18:48:42+00,492,12:29:30
-93.243466,35.327616,AR,London,35.327616,-93.243466,2024/02/18 17:33:20+00,2024/02/18 18:50:04+00,2024/02/18 18:54:06+00,2024/02/18 20:10:40+00,2024/02/18 18:52:05+00,493,12:33:20
-91.907362,34.790501,AR,Lonoke,34.790501,-91.907362,2024/02/18 17:34:30+00,2024/02/18 18:53:30+00,2024/02/18 18:53:40+00,2024/02/18 20:12:00+00,2024/02/18 18:53:35+00,494,12:34:30
-92.810563,34.544967,AR,Lonsdale,34.544967,-92.810563,2024/02/18 17:32:40+00,2024/02/18 18:50:07+00,2024/02/18 18:53:20+00,2024/02/18 20:10:40+00,2024/02/18 18:51:44+00,495,12:32:40
-91.252,36.004263,AR,Lynn,36.004263,-91.252,2024/02/18 17:37:30+00,2024/02/18 18:54:07+00,2024/02/18 18:58:08+00,2024/02/18 20:14:00+00,2024/02/18 18:56:08+00,496,12:37:30
-92.196013,34.792492,AR,McAlmont,34.792492,-92.196013,2024/02/18 17:34:00+00,2024/02/18 18:51:50+00,2024/02/18 18:54:15+00,2024/02/18 20:11:40+00,2024/02/18 18:53:02+00,497,12:34:00
-93.636831,33.919539,AR,McCaskill,33.919539,-93.636831,2024/02/18 17:30:20+00,2024/02/18 18:47:55+00,2024/02/18 18:51:07+00,2024/02/18 20:08:40+00,2024/02/18 18:49:31+00,498,12:30:20
-90.390727,36.436465,AR,McDougal,36.436465,-90.390727,2024/02/18 17:39:30+00,2024/02/18 18:56:08+00,2024/02/18 18:59:54+00,2024/02/18 20:15:40+00,2024/02/18 18:58:01+00,499,12:39:30
-93.832282,33.660895,AR,McNab,33.660895,-93.832282,2024/02/18 17:29:30+00,2024/02/18 18:47:25+00,2024/02/18 18:50:14+00,2024/02/18 20:08:10+00,2024/02/18 18:48:50+00,500,12:29:30
-88.56856,39.026137,IL,Watson,39.026137,-88.56856,2024/02/18 17:46:10+00,2024/02/18 19:02:47+00,2024/02/18 19:04:34+00,2024/02/18 20:19:40+00,2024/02/18 19:03:40+00,501,12:46:10
-88.589407,38.347644,IL,Wayne City,38.347644,-88.589407,2024/02/18 17:45:10+00,2024/02/18 19:00:59+00,2024/02/18 19:04:56+00,2024/02/18 20:19:20+00,2024/02/18 19:02:58+00,502,12:45:10
-88.948894,37.996016,IL,West City,37.996016,-88.948894,2024/02/18 17:44:00+00,2024/02/18 19:00:00+00,2024/02/18 19:04:06+00,2024/02/18 20:18:40+00,2024/02/18 19:02:03+00,503,12:44:00
-87.996449,39.455534,IL,Westfield,39.455534,-87.996449,2024/02/18 17:47:40+00,2024/02/18 19:04:30+00,2024/02/18 19:05:30+00,2024/02/18 20:20:40+00,2024/02/18 19:05:00+00,504,12:47:40
-88.930814,37.899495,IL,West Frankfort,37.899495,-88.930814,2024/02/18 17:44:00+00,2024/02/18 18:59:54+00,2024/02/18 19:04:04+00,2024/02/18 20:18:40+00,2024/02/18 19:01:59+00,505,12:44:00
-88.085242,38.852381,IL,West Liberty,38.852381,-88.085242,2024/02/18 17:46:40+00,2024/02/18 19:02:27+00,2024/02/18 19:06:02+00,2024/02/18 20:20:20+00,2024/02/18 19:04:14+00,506,12:46:40
-88.0093,38.520096,IL,West Salem,38.520096,-88.0093,2024/02/18 17:46:20+00,2024/02/18 19:01:59+00,2024/02/18 19:06:04+00,2024/02/18 20:20:10+00,2024/02/18 19:04:02+00,507,12:46:20
-87.666558,39.213674,IL,West Union,39.213674,-87.666558,2024/02/18 17:47:50+00,2024/02/18 19:03:35+00,2024/02/18 19:06:52+00,2024/02/18 20:21:00+00,2024/02/18 19:05:14+00,508,12:47:50
-87.67304,39.168841,IL,West York,39.168841,-87.67304,2024/02/18 17:47:40+00,2024/02/18 19:03:28+00,2024/02/18 19:06:52+00,2024/02/18 20:21:00+00,2024/02/18 19:05:10+00,509,12:47:40
-88.318765,39.043042,IL,Wheeler,39.043042,-88.318765,2024/02/18 17:46:40+00,2024/02/18 19:02:49+00,2024/02/18 19:05:24+00,2024/02/18 20:20:00+00,2024/02/18 19:04:06+00,510,12:46:40
-88.93068,37.783799,IL,Whiteash,37.783799,-88.93068,2024/02/18 17:43:50+00,2024/02/18 18:59:47+00,2024/02/18 19:03:56+00,2024/02/18 20:18:30+00,2024/02/18 19:01:52+00,511,12:43:50
-89.589787,37.982804,IL,Willisville,37.982804,-89.589787,2024/02/18 17:43:10+00,2024/02/18 18:59:15+00,2024/02/18 19:02:50+00,2024/02/18 20:17:50+00,2024/02/18 19:01:02+00,512,12:43:10
-88.021817,38.995838,IL,Willow Hill,38.995838,-88.021817,2024/02/18 17:47:00+00,2024/02/18 19:02:48+00,2024/02/18 19:06:09+00,2024/02/18 20:20:30+00,2024/02/18 19:04:28+00,513,12:47:00
-89.034467,38.328269,IL,Woodlawn,38.328269,-89.034467,2024/02/18 17:44:30+00,2024/02/18 19:00:29+00,2024/02/18 19:04:02+00,2024/02/18 20:18:40+00,2024/02/18 19:02:16+00,514,12:44:30
-88.637515,38.637264,IL,Xenia,38.637264,-88.637515,2024/02/18 17:45:30+00,2024/02/18 19:01:31+00,2024/02/18 19:04:52+00,2024/02/18 20:19:30+00,2024/02/18 19:03:12+00,515,12:45:30
-88.024559,39.120294,IL,Yale,39.120294,-88.024559,2024/02/18 17:47:10+00,2024/02/18 19:03:07+00,2024/02/18 19:06:06+00,2024/02/18 20:20:30+00,2024/02/18 19:04:36+00,516,12:47:10
-89.053271,37.9057,IL,Zeigler,37.9057,-89.053271,2024/02/18 17:43:50+00,2024/02/18 18:59:44+00,2024/02/18 19:03:51+00,2024/02/18 20:18:30+00,2024/02/18 19:01:48+00,517,12:43:50
-84.967958,39.733136,IN,Abington,39.733136,-84.967958,2024/02/18 17:52:30+00,2024/02/18 19:07:47+00,2024/02/18 19:11:34+00,2024/02/18 20:24:40+00,2024/02/18 19:09:40+00,518,12:52:30
-85.561348,39.382503,IN,Adams,39.382503,-85.561348,2024/02/18 17:51:10+00,2024/02/18 19:06:38+00,2024/02/18 19:10:22+00,2024/02/18 20:23:50+00,2024/02/18 19:08:30+00,519,12:51:10
-86.619922,39.995552,IN,Advance,39.995552,-86.619922,2024/02/18 17:50:30+00,2024/02/18 19:06:14+00,2024/02/18 19:08:48+00,2024/02/18 20:22:40+00,2024/02/18 19:07:31+00,520,12:50:30
-87.055233,39.983429,IN,Alamo,39.983429,-87.055233,2024/02/18 17:49:50+00,2024/02/18 19:06:20+00,2024/02/18 19:07:30+00,2024/02/18 20:22:10+00,2024/02/18 19:06:55+00,521,12:49:50
-85.232191,40.305954,IN,Albany,40.305954,-85.232191,2024/02/18 17:53:00+00,2024/02/18 19:07:57+00,2024/02/18 19:11:37+00,2024/02/18 20:24:30+00,2024/02/18 19:09:47+00,522,12:53:00
-85.673683,40.262964,IN,Alexandria,40.262964,-85.673683,2024/02/18 17:52:10+00,2024/02/18 19:07:26+00,2024/02/18 19:10:47+00,2024/02/18 20:24:00+00,2024/02/18 19:09:06+00,523,12:52:10
-87.246199,38.493188,IN,Alford,38.493188,-87.246199,2024/02/18 17:47:20+00,2024/02/18 19:03:12+00,2024/02/18 19:07:04+00,2024/02/18 20:21:10+00,2024/02/18 19:05:08+00,524,12:47:20
-86.948557,38.560296,IN,Alfordsville,38.560296,-86.948557,2024/02/18 17:48:00+00,2024/02/18 19:03:49+00,2024/02/18 19:07:30+00,2024/02/18 20:21:30+00,2024/02/18 19:05:40+00,525,12:48:00
-85.927359,40.602756,IN,Amboy,40.602756,-85.927359,2024/02/18 17:52:10+00,2024/02/18 19:08:40+00,2024/02/18 19:09:30+00,2024/02/18 20:23:40+00,2024/02/18 19:09:05+00,526,12:52:10
-86.003895,39.427029,IN,Amity,39.427029,-86.003895,2024/02/18 17:50:30+00,2024/02/18 19:05:53+00,2024/02/18 19:09:55+00,2024/02/18 20:23:10+00,2024/02/18 19:07:54+00,527,12:50:30
-86.612692,39.688878,IN,Amo,39.688878,-86.612692,2024/02/18 17:50:00+00,2024/02/18 19:05:28+00,2024/02/18 19:08:59+00,2024/02/18 20:22:30+00,2024/02/18 19:07:14+00,528,12:50:00
-85.689449,40.089766,IN,Anderson,40.089766,-85.689449,2024/02/18 17:52:00+00,2024/02/18 19:07:06+00,2024/02/18 19:10:45+00,2024/02/18 20:23:50+00,2024/02/18 19:08:56+00,529,12:52:00
-85.285862,39.50049,IN,Andersonville,39.50049,-85.285862,2024/02/18 17:51:50+00,2024/02/18 19:07:10+00,2024/02/18 19:10:51+00,2024/02/18 20:24:10+00,2024/02/18 19:09:00+00,530,12:51:50
-86.505704,40.227365,IN,Antioch,40.227365,-86.505704,2024/02/18 17:51:00+00,2024/02/18 19:07:15+00,2024/02/18 19:08:14+00,2024/02/18 20:22:50+00,2024/02/18 19:07:44+00,531,12:51:00
-86.021036,40.174173,IN,Arcadia,40.174173,-86.021036,2024/02/18 17:51:30+00,2024/02/18 19:07:00+00,2024/02/18 19:10:05+00,2024/02/18 20:23:30+00,2024/02/18 19:08:32+00,532,12:51:30
-85.57711,39.641107,IN,Arlington,39.641107,-85.57711,2024/02/18 17:51:30+00,2024/02/18 19:06:43+00,2024/02/18 19:10:43+00,2024/02/18 20:23:50+00,2024/02/18 19:08:43+00,533,12:51:30
-87.244333,38.346716,IN,Arthur,38.346716,-87.244333,2024/02/18 17:47:10+00,2024/02/18 19:03:13+00,2024/02/18 19:06:49+00,2024/02/18 20:21:00+00,2024/02/18 19:05:01+00,534,12:47:10
-86.027018,40.213862,IN,Atlanta,40.213862,-86.027018,2024/02/18 17:51:40+00,2024/02/18 19:07:05+00,2024/02/18 19:10:03+00,2024/02/18 20:23:30+00,2024/02/18 19:08:34+00,535,12:51:40
-84.904746,39.069774,IN,Aurora,39.069774,-84.904746,2024/02/18 17:51:50+00,2024/02/18 19:09:10+00,2024/02/18 19:09:30+00,2024/02/18 20:24:20+00,2024/02/18 19:09:20+00,536,12:51:50
-85.810587,38.739986,IN,Austin,38.739986,-85.810587,2024/02/18 17:50:00+00,2024/02/18 19:06:34+00,2024/02/18 19:08:29+00,2024/02/18 20:23:10+00,2024/02/18 19:07:32+00,537,12:50:00
-86.555642,38.917196,IN,Avoca,38.917196,-86.555642,2024/02/18 17:49:00+00,2024/02/18 19:04:39+00,2024/02/18 19:08:32+00,2024/02/18 20:22:20+00,2024/02/18 19:06:36+00,538,12:49:00
-86.394145,39.760713,IN,Avon,39.760713,-86.394145,2024/02/18 17:50:30+00,2024/02/18 19:05:49+00,2024/02/18 19:09:25+00,2024/02/18 20:22:50+00,2024/02/18 19:07:37+00,539,12:50:30
-85.844814,39.092387,IN,Azalia,39.092387,-85.844814,2024/02/18 17:50:20+00,2024/02/18 19:06:06+00,2024/02/18 19:09:34+00,2024/02/18 20:23:10+00,2024/02/18 19:07:50+00,540,12:50:20
-86.81126,39.7614,IN,Bainbridge,39.7614,-86.81126,2024/02/18 17:49:50+00,2024/02/18 19:05:29+00,2024/02/18 19:08:34+00,2024/02/18 20:22:20+00,2024/02/18 19:07:02+00,541,12:49:50
-86.203247,39.542637,IN,Bargersville,39.542637,-86.203247,2024/02/18 17:50:30+00,2024/02/18 19:05:42+00,2024/02/18 19:09:43+00,2024/02/18 20:23:00+00,2024/02/18 19:07:42+00,542,12:50:30
-85.213455,39.297698,IN,Batesville,39.297698,-85.213455,2024/02/18 17:51:40+00,2024/02/18 19:07:27+00,2024/02/18 19:10:29+00,2024/02/18 20:24:10+00,2024/02/18 19:08:58+00,543,12:51:40
-86.489503,38.860167,IN,Bedford,38.860167,-86.489503,2024/02/18 17:49:00+00,2024/02/18 19:04:46+00,2024/02/18 19:08:31+00,2024/02/18 20:22:20+00,2024/02/18 19:06:38+00,544,12:49:00
-86.087018,39.715669,IN,Beech Grove,39.715669,-86.087018,2024/02/18 17:50:50+00,2024/02/18 19:06:04+00,2024/02/18 19:09:59+00,2024/02/18 20:23:10+00,2024/02/18 19:08:02+00,545,12:50:50
